csfa_number,program_name,agency,record_type,award_id,grantee_name,award_amount,award_amount_raw,award_start_date,award_end_date,award_period,grantee_location,fiscal_year,chicago_likely,chicago_signal,amount_meaning,source,source_url
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,22-203584,City of Granite City,7000000.0,"7,000,000",09/01/2023,08/31/2026,09/01/2023 - 08/31/2026,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,21-203168,City of Granite City,524000.0,"524,000",08/01/2023,07/31/2026,08/01/2023 - 07/31/2026,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,21-203341,City of Jerseyville,170000.0,"170,000",11/01/2022,10/31/2026,11/01/2022 - 10/31/2026,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,25-203109,City of Joliet,100000.0,"100,000",01/01/2026,12/31/2027,01/01/2026 - 12/31/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,24-203662,City of Loves Park,250000.0,"250,000",10/01/2025,09/30/2027,10/01/2025 - 09/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,24-203130,City of Markham,500000.0,"500,000",09/01/2025,08/31/2027,09/01/2025 - 08/31/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,25-203630,City of Mascoutah,110000.0,"110,000",04/01/2026,03/31/2028,04/01/2026 - 03/31/2028,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,24-203637,City of Northlake,125000.0,"125,000",09/01/2025,08/31/2027,09/01/2025 - 08/31/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,24-203029,City of Oak Forest,260000.0,"260,000",05/01/2026,04/30/2028,05/01/2026 - 04/30/2028,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,25-203465,City of Shelbyville,25000.0,"25,000",10/01/2025,09/30/2027,10/01/2025 - 09/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,26-203008,City of Venice,1850000.0,"1,850,000",05/01/2026,04/30/2028,05/01/2026 - 04/30/2028,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,25-203523,County of Bond - dba Village of Pocahontas,40000.0,"40,000",05/01/2026,04/30/2028,05/01/2026 - 04/30/2028,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,23-203163,County of Kankakee,1000000.0,"1,000,000",12/01/2023,11/30/2026,12/01/2023 - 11/30/2026,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,25-203449,Crawford County,20000.0,"20,000",04/01/2026,03/31/2028,04/01/2026 - 03/31/2028,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,22-203538,"Cunningham Children's Home of Urbana, Illinois",200000.0,"200,000",11/01/2023,10/31/2026,11/01/2023 - 10/31/2026,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,24-206264,Easter Seals Central Illinois,50000.0,"50,000",04/01/2026,03/31/2028,04/01/2026 - 03/31/2028,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,22-203577,Fox Waterway Agency,1000000.0,"1,000,000",04/01/2023,03/31/2027,04/01/2023 - 03/31/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,22-203418,Godley Public Water District,500000.0,"500,000",09/01/2023,08/31/2027,09/01/2023 - 08/31/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,21-203065,Illlinois Department of Natural Resources,900000.0,"900,000",09/01/2023,08/31/2027,09/01/2023 - 08/31/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,24-203037,Lombard Park District,82600.0,"82,600",03/01/2024,02/28/2027,03/01/2024 - 02/28/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,21-203068,Morgan County,50000.0,"50,000",10/01/2021,09/30/2026,10/01/2021 - 09/30/2026,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,24-206025,NeighborSpace,100000.0,"100,000",03/01/2025,02/28/2027,03/01/2025 - 02/28/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,24-206065,Noble Network of Charter Schools,50000.0,"50,000",02/01/2025,01/31/2027,02/01/2025 - 01/31/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,24-206409,North Suburban Young Men's Christian Association,50000.0,"50,000",05/01/2025,04/30/2027,05/01/2025 - 04/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,25-203171,"Regional Office of Education 35 LaSalle, Marshall, Putnam Countie",200000.0,"200,000",10/01/2025,09/30/2027,10/01/2025 - 09/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,22-203589,Riverfront Museum Park,6000000.0,"6,000,000",12/01/2023,11/01/2026,12/01/2023 - 11/01/2026,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,24-203544,Sangamon County Water Reclamation District,1500000.0,"1,500,000",11/01/2024,10/31/2027,11/01/2024 - 10/31/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,24-203518,Triton College,1000000.0,"1,000,000",05/01/2025,04/30/2027,05/01/2025 - 04/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,25-203115,Village of Addison,160000.0,"160,000",10/01/2025,09/30/2027,10/01/2025 - 09/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,25-203491,Village of Algonquin,100000.0,"100,000",10/01/2025,09/30/2027,10/01/2025 - 09/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,25-203339,Village of Algonquin,250000.0,"250,000",10/01/2025,09/30/2027,10/01/2025 - 09/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,21-203453,Village of Arlington Heights,900000.0,"900,000",12/01/2023,11/30/2026,12/01/2023 - 11/30/2026,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,20-203293,Village of Arlington Heights,400000.0,"400,000",12/01/2023,11/30/2026,12/01/2023 - 11/30/2026,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,21-203395,Village of Buffalo Grove,300000.0,"300,000",03/01/2022,02/28/2027,03/01/2022 - 02/28/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,25-203402,Village of Campton Hills,35000.0,"35,000",04/01/2026,03/31/2028,04/01/2026 - 03/31/2028,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,21-203059,Village of Carlock,200000.0,"200,000",05/01/2026,04/30/2028,05/01/2026 - 04/30/2028,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,25-203195,Village of Carpentersville,300000.0,"300,000",03/01/2026,02/29/2028,03/01/2026 - 02/29/2028,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,25-203205,Village of Clarendon Hills,125000.0,"125,000",10/01/2025,09/30/2027,10/01/2025 - 09/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,22-203294,Village of Clarendon Hills,200000.0,"200,000",01/01/2024,12/31/2026,01/01/2024 - 12/31/2026,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,25-203172,Village of Depue,200000.0,"200,000",12/01/2025,11/30/2027,12/01/2025 - 11/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,22-203307,Village of Dieterich,125000.0,"125,000",10/01/2023,09/30/2026,10/01/2023 - 09/30/2026,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,21-203053,Village of Dwight,250000.0,"250,000",12/01/2022,11/30/2026,12/01/2022 - 11/30/2026,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,24-203488,Village of Ford Heights,150000.0,"150,000",01/01/2025,12/31/2026,01/01/2025 - 12/31/2026,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,24-203201,Village of Hazel Crest,825000.0,"825,000",01/01/2026,12/31/2027,01/01/2026 - 12/31/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,24-203392,Village of Hoffman Estates,300000.0,"300,000",09/01/2024,08/31/2026,09/01/2024 - 08/31/2026,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,25-203645,Village of Lake Barrington,27500.0,"27,500",10/01/2025,09/30/2027,10/01/2025 - 09/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,24-203172,Village of Lake in the Hills,300000.0,"300,000",03/01/2026,02/29/2028,03/01/2026 - 02/29/2028,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
420-00-1769,Installation and/or Replacement of Utilities,DCEO (420),award,24-203122,Village of Lynwood,350000.0,"350,000",05/01/2024,04/30/2027,05/01/2024 - 04/30/2027,,2027,false,no_chicago_name_signal(address_not_published),award_agreement_amount (NOT amount paid or received by grantee),CSFA_AwardList,https://omb.illinois.gov/PUBLIC/GATA/CSFA/AwardList.aspx?CSFA=1769
